Date,AAPL,GLD,GOOGL,JNJ,JPM,MSFT,NVDA,PG,QQQ,SPY,TLT,TSLA,VNQ,WMT,XOM
2020-06-18,85.2171630859375,162.24000549316406,71.11820983886719,122.09627532958984,84.4515380859375,187.00503540039062,9.18619155883789,102.5108413696289,235.9190216064453,286.60107421875,135.67721557617188,66.9306640625,64.58182525634766,36.31845474243164,36.47723388671875
2020-06-19,84.73017883300781,164.02999877929688,70.6480941772461,122.4538345336914,83.48699188232422,185.8905792236328,9.229288101196289,102.20145416259766,235.88038635253906,284.9632263183594,135.785888671875,66.72666931152344,63.6441535949707,36.89097213745117,35.7464485168457
2020-06-22,86.947021484375,165.08999633789062,71.93843078613281,122.07923889160156,82.58219909667969,191.0533905029297,9.493873596191406,101.19595336914062,238.70921325683594,286.7912902832031,135.80259704589844,66.28800201416016,63.58057403564453,37.45427322387695,36.0885124206543
2020-06-23,88.80288696289062,166.47999572753906,72.5989761352539,121.62801361083984,83.58941650390625,192.3297882080078,9.417387962341309,101.17876434326172,240.74085998535156,288.111572265625,134.87449645996094,66.78533172607422,63.31834411621094,37.26650619506836,36.30620574951172
2020-06-24,87.23533630371094,165.89999389648438,71.04779052734375,119.03985595703125,80.79826354980469,188.45294189453125,9.203629493713379,100.05292510986328,235.77783203125,280.76220703125,136.32106018066406,64.0566635131836,61.51447296142578,37.029483795166016,34.59584045410156
2020-06-25,88.3934326171875,165.8000030517578,71.46434783935547,118.91210174560547,83.6150131225586,190.83428955078125,9.457249641418457,101.3162612915039,238.02232360839844,283.7721252441406,136.71405029296875,65.73200225830078,62.30014419555664,36.84788131713867,35.11671829223633
2020-06-26,85.67745971679688,166.5399932861328,67.56855773925781,117.32856750488281,79.0313949584961,187.01455688476562,9.123407363891602,99.0302505493164,232.40139770507812,277.03204345703125,138.17733764648438,63.982666015625,61.10438919067383,36.42002868652344,33.91169738769531
2020-06-29,87.65204620361328,166.6300048828125,69.28585052490234,118.37574005126953,79.38136291503906,189.02444458007812,9.168251991271973,101.11859893798828,234.93617248535156,281.1038513183594,137.74258422851562,67.29000091552734,62.28410720825195,36.64781951904297,34.455894470214844
2020-06-30,88.38374328613281,167.3699951171875,70.3212890625,119.72945404052734,80.28614044189453,193.8538818359375,9.464974403381348,102.76010131835938,239.54124450683594,284.7046813964844,137.07362365722656,71.98733520507812,63.02241897583008,36.86943817138672,34.76687240600586
2020-07-01,88.21656036376953,166.6199951171875,71.50897979736328,119.51658630371094,79.60326385498047,194.98745727539062,9.497112274169922,103.11245727539062,242.33717346191406,286.6988830566406,136.8073272705078,74.64199829101562,64.47500610351562,36.84172821044922,33.98167037963867
2020-07-02,88.21656036376953,166.97999572753906,72.89402770996094,120.01891326904297,79.86185455322266,196.47341918945312,9.579079627990723,103.88592529296875,243.9818572998047,288.27783203125,136.94967651367188,80.57733154296875,64.29041290283203,36.693973541259766,34.26932144165039
2020-07-06,90.5763931274414,167.97999572753906,74.36784362792969,121.73017120361328,81.8786392211914,200.70272827148438,9.805293083190918,104.5304946899414,249.98004150390625,292.7279968261719,136.3888702392578,91.43866729736328,64.25831604003906,36.5954704284668,34.510318756103516
2020-07-07,90.29532623291016,169.0399932861328,73.88533782958984,121.61949157714844,79.56880950927734,198.36900329589844,9.837685585021973,105.03754425048828,248.25794982910156,289.7088623046875,138.30592346191406,92.65733337402344,62.982276916503906,39.076419830322266,33.616275787353516
2020-07-08,92.39832305908203,170.08999633789062,74.56372833251953,121.97710418701172,80.41344451904297,202.73170471191406,10.180745124816895,105.61332702636719,251.52792358398438,291.9247741699219,137.75343322753906,91.05867004394531,62.894012451171875,38.3038215637207,33.53852462768555
2020-07-09,92.79564666748047,169.6300048828125,75.31056213378906,121.3130111694336,78.67245483398438,204.1510009765625,10.472735404968262,105.260986328125,253.6466827392578,290.2628479003906,139.9467010498047,92.9520034790039,62.50077438354492,39.322662353515625,32.15470504760742
2020-07-10,92.9579849243164,169.19000244140625,76.31971740722656,121.2108154296875,82.97323608398438,203.5317840576172,10.443085670471191,106.47276306152344,255.37841796875,293.2265319824219,139.24351501464844,102.97666931152344,62.69340515136719,40.22455596923828,33.15758514404297
2020-07-13,92.52914428710938,169.39999389648438,74.99169921875,123.62875366210938,84.16263580322266,197.24497985839844,10.017560005187988,106.61026763916016,250.12509155273438,290.6875915527344,139.70396423339844,99.80400085449219,61.94704818725586,39.86750030517578,33.16535186767578
