Date,AAPL,MSFT,NVDA,SPY,TSLA
2019-12-13,66.32597351074219,146.38926696777344,5.574545383453369,288.5696716308594,23.892667770385742
2019-12-16,67.46131896972656,147.3365478515625,5.603414535522461,290.55218505859375,25.433332443237305
2019-12-17,67.59391021728516,146.54078674316406,5.681562423706055,290.6158447265625,25.266000747680664
2019-12-18,67.43238830566406,146.2376251220703,5.711924076080322,290.6341247558594,26.209999084472656
2019-12-19,67.4999008178711,147.507080078125,5.8600053787231445,291.8254089355469,26.93600082397461
2019-12-20,67.36007690429688,149.11749267578125,5.957314491271973,293.10479736328125,27.03933334350586
2019-12-23,68.45928955078125,149.11749267578125,5.943627834320068,293.55267333984375,27.947999954223633
2019-12-24,68.52437591552734,149.08912658691406,5.9386491775512695,293.5617370605469,28.350000381469727
2019-12-26,69.8839111328125,150.31109619140625,5.952836036682129,295.1244812011719,28.729333877563477
2019-12-27,69.8573989868164,150.58587646484375,5.895097255706787,295.05126953125,28.691999435424805
2019-12-30,70.27203369140625,149.28799438476562,5.781859397888184,293.424560546875,27.64666748046875
2019-12-31,70.78544616699219,149.39219665527344,5.856024742126465,294.13739013671875,27.8886661529541
2020-01-02,72.40055084228516,152.15846252441406,5.970754623413086,296.88818359375,28.68400001525879
2020-01-03,71.69662475585938,150.2637481689453,5.875186443328857,294.64007568359375,29.534000396728516
2020-01-06,72.2679214477539,150.6521759033203,5.8998260498046875,295.76409912109375,30.1026668548584
2020-01-07,71.92807006835938,149.27850341796875,5.971252918243408,294.9326171875,31.270666122436523
2020-01-08,73.08509826660156,151.6563262939453,5.982451915740967,296.5042724609375,32.80933380126953
2020-01-09,74.63750457763672,153.5509796142578,6.048155307769775,298.5147399902344,32.089332580566406
2020-01-10,74.80622863769531,152.8404541015625,6.080508232116699,297.6557922363281,31.876667022705078
2020-01-13,76.4044189453125,154.67828369140625,6.271146774291992,299.7029724121094,34.990665435791016
2020-01-14,75.37271881103516,153.58885192871094,6.154173851013184,299.2460021972656,35.861331939697266
2020-01-15,75.04969787597656,154.58352661132812,6.111617565155029,299.9222106933594,34.56666564941406
2020-01-16,75.98981475830078,157.41600036621094,6.1952385902404785,302.4170837402344,34.232666015625
2020-01-17,76.83109283447266,158.29702758789062,6.20395040512085,303.35833740234375,34.03333282470703
2020-01-21,76.31040954589844,157.72862243652344,6.170600891113281,302.7642822265625,36.47999954223633
2020-01-22,76.58281707763672,156.9707794189453,6.224606513977051,302.8009338378906,37.97066879272461
2020-01-23,76.95161437988281,157.93702697753906,6.2930474281311035,303.148193359375,38.14666748046875
2020-01-24,76.7298355102539,156.3455352783203,6.233816146850586,300.4521789550781,37.654666900634766
2020-01-27,74.47357940673828,153.73089599609375,5.977972984313965,295.6361999511719,37.201332092285156
2020-01-28,76.58038330078125,156.74337768554688,6.171347618103027,298.7342224121094,37.793331146240234
2020-01-29,78.18342590332031,159.18748474121094,6.1108717918396,298.4873962402344,38.732666015625
2020-01-30,78.07010650634766,163.67784118652344,6.117589950561523,299.45611572265625,42.72066879272461
2020-01-31,74.60856628417969,161.26214599609375,5.884145259857178,294.0186767578125,43.371334075927734
2020-02-03,74.40367126464844,165.1935272216797,5.981207847595215,296.2027587890625,52.0
2020-02-04,76.86001586914062,170.63111877441406,6.150442123413086,300.7173767089844,59.137332916259766
2020-02-05,77.48674774169922,170.42271423339844,6.240782737731934,304.1899719238281,48.97999954223633
2020-02-06,78.39312744140625,173.95620727539062,6.327640056610107,305.2135314941406,49.930667877197266
